parameter,row_index,row_shape,non_zero_indices,w1,w2,w3,w4,w5,w6,bias
model.9.effective_weight,6828,"(4096,)","125,1467,2389,2536,3487,3579",0.027609088,0.036224127,0.019351857,0.0024494077,2.2888265e-05,0.10933578,-1.8146837
model.9.effective_weight,6829,"(4096,)","58,1408,1653,2133,2482,2881",-0.048560884,-0.021254938,-0.017471422,0.0006276572,-0.015286352,-0.032176442,1.8139331
model.9.effective_weight,6830,"(4096,)","859,1781,3598,3810,3884,3940",0.0067926906,0.027875256,0.034213267,0.034257576,0.020191154,-0.0026155408,-1.7556716
model.9.effective_weight,6831,"(4096,)","45,1344,1382,1947,2023,3048",-0.018763583,-0.050842714,0.0006864414,-0.03618476,-0.019241683,-0.033302248,1.6506943
model.9.effective_weight,6832,"(4096,)","75,1899,2777,2793,2845,3351",0.029877128,0.03427252,0.074929744,0.025002625,0.031455494,0.038108207,-1.7044029
model.9.effective_weight,6833,"(4096,)","458,555,1229,2717,2812,3676",0.051391467,0.05430928,0.030861778,0.015534347,0.011573542,0.030380026,-1.9467082
model.9.effective_weight,6834,"(4096,)","253,518,1377,2445,2672,4030",0.038085744,0.01699368,0.06086573,0.04116372,0.016418813,0.053623907,-1.7284478
model.9.effective_weight,6835,"(4096,)","1569,2237,3450,3457,3575,3818",-0.0030168633,0.01283465,0.023155162,0.05794367,0.011450516,0.057383295,-1.7292037
model.9.effective_weight,6836,"(4096,)","520,1537,1848,2186,2505,3741",-0.022436315,-0.010987974,0.0066383556,-0.032881685,0.0015423216,-0.031813603,1.7918363
model.9.effective_weight,6837,"(4096,)","829,983,1381,1851,2336,3747",0.03848707,0.033977594,0.009843948,0.07087852,-0.014470042,0.040546674,-1.6002802
model.9.effective_weight,6838,"(4096,)","29,75,783,1790,2526,3986",0.060337033,0.045577306,0.0456561,0.0451968,0.08502363,0.024902476,-1.8148364
model.9.effective_weight,6839,"(4096,)","899,1869,2790,3395,3595,3892",-0.011372097,-0.015058008,-0.0006784888,-0.052294984,-0.019982405,-0.03671984,1.8400176
model.9.effective_weight,6840,"(4096,)","230,550,1247,2628,3365,3878",0.034844413,0.058106672,-0.005935677,0.04328947,0.026517745,0.03849368,-1.7294811
model.9.effective_weight,6841,"(4096,)","524,960,1383,1426,3624,4038",-0.018730955,-0.021230709,-0.015166118,-0.02122397,0.01174388,-0.06651168,1.5904372
model.9.effective_weight,6842,"(4096,)","79,1283,1482,2604,3018,3653",0.07035355,0.017786462,0.021192344,0.075155385,0.07413633,0.03494076,-1.9072118
model.9.effective_weight,6843,"(4096,)","80,658,720,1087,2875,3017",-0.031349845,0.00327163,-0.019717352,-0.0128331315,-0.015186342,0.020414341,1.8103809
model.9.effective_weight,6844,"(4096,)","297,1269,1691,2582,3082,3160",0.06642012,0.026322912,0.04018058,-0.0066000833,0.105176724,0.00570383,-1.6002461
model.9.effective_weight,6845,"(4096,)","80,165,2053,2935,3205,3814",0.0008620226,0.013187025,0.058746062,0.03607769,0.052656315,-0.0033796662,-1.882951
model.9.effective_weight,6846,"(4096,)","346,737,2131,2906,3036,3192",0.0028402964,-0.005006733,-0.028075064,-0.04153419,0.004009886,-0.041861482,1.6948248
model.9.effective_weight,6847,"(4096,)","131,852,2120,2216,3381,4003",0.014319461,0.033900857,0.057347946,0.012613362,0.02005538,0.0016190064,-1.8608515
model.9.effective_weight,6848,"(4096,)","444,930,2329,2528,3801,3955",-0.01969581,-0.0044363546,-0.053936347,-0.01035922,-0.055927996,-0.042259477,1.4900085
model.9.effective_weight,6849,"(4096,)","1226,1752,2004,3591,3713,3778",0.023378642,0.0046965224,0.017157974,-0.028276533,-0.007398603,-0.031431504,1.8375561
model.9.effective_weight,6850,"(4096,)","793,934,1161,2244,2501,4003",0.0031436493,-0.011904902,0.0024669426,-0.018254412,0.008437582,0.0106084095,1.7918025
model.9.effective_weight,6851,"(4096,)","697,699,915,1122,1268,2774",0.044277124,0.046125248,0.052550733,0.05578471,0.04806592,0.07676033,-1.9470191
model.9.effective_weight,6852,"(4096,)","486,844,1759,1920,2629,3249",0.025625005,0.0752666,0.034264065,0.023680212,0.0403829,0.03225285,-1.929516
model.9.effective_weight,6853,"(4096,)","34,542,2164,2856,2995,3953",0.03696129,0.01531488,0.027675755,0.021636067,0.008281306,0.0031992206,-1.7970939
model.9.effective_weight,6854,"(4096,)","102,563,1523,1530,2937,3847",0.03426597,0.06731521,-0.0002834246,0.04850527,0.021889186,0.0072715967,-1.9301552
model.9.effective_weight,6855,"(4096,)","0,1,1270,1559,2166,3563",-0.0754829,-0.00392348,-0.002921253,0.016110262,-0.016125366,0.007540273,1.810278
model.9.effective_weight,6856,"(4096,)","565,642,766,1132,1191,3249",-0.046273608,-0.02552757,0.011749028,0.007870375,-0.0013775951,-0.045824006,1.5862458
model.9.effective_weight,6857,"(4096,)","134,460,1623,2900,3113,3842",0.07219722,0.014907244,0.022404138,-0.00533735,0.07024801,0.04278641,-1.8408378
model.9.effective_weight,6858,"(4096,)","1437,1844,2285,2306,3209,3315",-0.012526671,0.0008971683,-0.023428952,-0.01376271,-0.0325129,-0.02001259,1.7677547
model.9.effective_weight,6859,"(4096,)","79,922,1679,1980,2035,3029",0.050876774,0.08569259,0.014026234,0.066712126,0.0082863,0.021241874,-1.7547626
model.9.effective_weight,6860,"(4096,)","0,707,1263,2471,2608,3994",0.09805608,0.021774566,0.03284637,0.019830775,0.037923392,-3.662569e-05,-1.9726772
model.9.effective_weight,6861,"(4096,)","712,1559,1919,2064,2615,3639",0.0122222155,-0.011686517,-0.00519654,0.0011671346,0.003400839,-0.10701342,1.5458362
model.9.effective_weight,6862,"(4096,)","1293,1616,1728,2403,2483,2984",0.021415554,0.0842333,0.043396637,0.02879749,0.0061197258,0.014663626,-1.6716577
model.9.effective_weight,6863,"(4096,)","185,1512,2017,2449,2558,2635",0.012056703,0.03657505,0.036664736,0.049657315,0.021998404,0.02835287,-1.5537161
model.9.effective_weight,6864,"(4096,)","1044,1926,2323,2789,3581,4063",0.028137006,0.015715959,0.037166417,0.07453773,0.033094488,0.019062368,-1.9416991
model.9.effective_weight,6865,"(4096,)","1166,1836,2006,2897,3235,3608",0.05199026,0.018829193,0.01349044,0.06278163,0.026502237,0.031692825,-1.7180833
model.9.effective_weight,6866,"(4096,)","1660,2065,2115,2586,3317,3996",0.0020461862,-0.037474673,0.016478678,0.014141076,0.006844573,-0.02425437,1.6888329
model.9.effective_weight,6867,"(4096,)","879,1581,1854,2220,2608,4086",0.027108116,0.060858525,0.028214268,0.029144527,0.0650522,0.017892675,-1.8870809
model.9.effective_weight,6868,"(4096,)","2400,3197,3324,3505,3521,3564",-0.0013646694,-0.013762489,-0.061535522,-0.00074847904,-0.020872772,0.0022542167,1.6316919
model.9.effective_weight,6869,"(4096,)","292,885,1538,2126,3065,3212",0.017461171,0.036632847,0.059112612,0.057744104,0.03881864,0.030825106,-1.8829176
model.9.effective_weight,6870,"(4096,)","258,268,948,1098,1532,2925",0.028985018,0.0462538,-0.0009696046,0.034998134,0.01907601,0.04567025,-2.0132835
model.9.effective_weight,6871,"(4096,)","549,699,1562,1835,2549,3178",-0.015602318,-0.02634475,-0.0021769863,-0.05482358,0.024180682,-0.039179757,1.439817
model.9.effective_weight,6872,"(4096,)","84,1422,2297,2463,2758,3852",0.00018980277,0.06537348,0.061964393,0.037668828,0.01131372,0.036959324,-1.6793413
model.9.effective_weight,6873,"(4096,)","634,981,1036,1127,1517,2484",0.060152583,0.0152402865,0.032199536,0.077345975,0.018285522,-0.004787735,-1.9054145
model.9.effective_weight,6874,"(4096,)","184,692,1322,1933,2363,3708",0.013317136,0.017501613,-0.023540149,-0.048519842,-0.013105856,-0.023983281,1.8399458
model.9.effective_weight,6875,"(4096,)","242,375,710,1793,3141,3803",0.070616886,0.04076936,0.026620327,0.0012782281,0.018662041,0.024515755,-1.9730783
model.9.effective_weight,6876,"(4096,)","376,1617,2767,3657,3942,4067",0.03441418,0.0058195214,0.047786303,0.040406197,0.03213209,0.036460817,-1.8870817
model.9.effective_weight,6877,"(4096,)","408,520,619,688,3292,3776",-0.019948559,-0.008306666,-0.0003564225,0.016785692,-0.040061966,-0.013801833,1.8101258
model.9.effective_weight,6878,"(4096,)","978,1052,1971,3188,3743,3874",0.043002132,0.010184443,0.039356414,0.020839112,0.020261655,0.031725656,-1.6797773
model.9.effective_weight,6879,"(4096,)","1232,1616,2237,2629,3318,3694",0.062514395,0.041832082,0.02872337,0.04103082,0.053314134,0.014986962,-2.002133
model.9.effective_weight,6880,"(4096,)","1201,1706,1858,2691,3020,4034",-0.0075675044,0.04961388,0.045050092,0.038652353,0.024703993,0.05887642,-1.8451123
model.9.effective_weight,6881,"(4096,)","14,1731,2581,2618,3197,3802",0.0014842168,0.036647666,0.06987465,0.057894796,0.01289118,0.063272886,-1.9466918
model.9.effective_weight,6882,"(4096,)","1052,1511,3079,3373,3966,4030",0.02743636,0.078277856,0.034174245,0.01640358,0.03793046,0.06251456,-1.9416503
model.9.effective_weight,6883,"(4096,)","82,95,385,1162,1674,3765",-0.009728712,-0.016593799,-0.023490934,-0.028023697,-0.017430222,-0.0028399285,1.4957485
model.9.effective_weight,6884,"(4096,)","398,1103,1585,2294,3246,3310",-0.0006728037,0.089835726,0.013872812,0.034762405,0.029128095,0.06882382,-1.816209
model.9.effective_weight,6885,"(4096,)","131,2139,2247,2522,3371,3944",0.0026205953,0.01854996,0.015519133,-0.021746198,0.017601585,-0.052841164,1.6512252
model.9.effective_weight,6886,"(4096,)","265,347,2414,2907,2934,2948",0.019097483,0.060206287,0.018188456,0.01387314,0.019560114,0.0550634,-1.9991813
model.9.effective_weight,6887,"(4096,)","988,1069,1291,2268,2313,3121",-0.006789338,0.009776501,-0.010365648,-4.443925e-05,-0.0028226678,-0.007611688,1.766958
model.9.effective_weight,6888,"(4096,)","150,588,2194,2278,3462,3744",-0.00831541,-0.04521817,-0.018917156,-0.0047760713,-0.008107414,-0.040121034,1.8367673
model.9.effective_weight,6889,"(4096,)","242,1191,2800,2957,4003,4073",-0.051550046,0.010908681,0.012545847,-0.004591581,-0.0153834615,-0.0020720093,1.7802093
model.9.effective_weight,6890,"(4096,)","151,179,486,2343,2886,4002",0.05518534,0.03066105,0.05157907,0.063294485,0.039845116,0.046637855,-1.999187
model.9.effective_weight,6891,"(4096,)","1219,1488,2276,3024,3532,3812",-0.027153265,-0.02621876,-0.01664293,-0.013561167,-0.022459166,-0.028612671,1.7669649
model.9.effective_weight,6892,"(4096,)","135,772,1009,2079,2923,3450",-0.0028507868,0.0055419477,0.005765684,0.0010695778,-0.015225296,0.017276479,1.7563864
model.9.effective_weight,6893,"(4096,)","553,824,829,1799,2053,4033",-0.012237378,2.0898933e-06,-0.0072540967,-0.0013450293,-0.05444897,-0.008112641,1.7292503
model.9.effective_weight,6894,"(4096,)","565,1468,1865,2720,3941,3969",-0.016774066,0.012953603,-0.018542342,-0.033862226,-0.028471125,-0.04505657,1.8364733
model.9.effective_weight,6895,"(4096,)","1011,1684,1713,1830,2982,3617",-0.030787634,0.011825099,0.006353082,0.013075589,-0.058516677,-0.030889938,1.7107885
model.9.effective_weight,6896,"(4096,)","1215,1289,2730,2766,3455,3607",-0.0073336773,-0.01079384,0.002481836,-0.062008183,0.018277409,-0.009725095,1.6870054
model.9.effective_weight,6897,"(4096,)","173,429,1822,1920,3298,3947",0.008184315,-0.023189787,-0.0015068046,-0.00040289597,-0.008805739,-0.022615002,1.6512182
model.9.effective_weight,6898,"(4096,)","1764,1808,1814,2084,2796,3453",0.02935705,0.014982241,0.05381501,0.0035701452,0.06685188,0.033509504,-1.8584143
model.9.effective_weight,6899,"(4096,)","351,533,1424,2238,2504,3691",-0.044922587,0.0006327824,-0.01367295,-0.025217267,-0.0712698,0.004816455,1.6953776
model.9.effective_weight,6900,"(4096,)","1070,1446,2703,3069,3178,4052",0.042282723,0.06817156,0.014799567,0.037687466,0.03331741,0.028550088,-1.8134458
model.9.effective_weight,6901,"(4096,)","85,624,1261,2085,3428,4026",-0.06708821,-0.028813023,0.021895641,-0.010916705,-0.003889085,-0.021293018,1.6510901
model.9.effective_weight,6902,"(4096,)","324,1642,1794,2496,2918,3435",0.05516422,0.078217804,0.055789847,0.05362925,0.038106285,0.023910658,-1.9730871
model.9.effective_weight,6903,"(4096,)","404,771,2166,2236,3452,3999",0.011998281,0.008382078,0.044882063,0.030637389,0.032583248,0.013536167,-1.9417045
model.9.effective_weight,6904,"(4096,)","181,411,657,1238,3788,3889",-0.025169378,-0.005813645,-0.02341103,-0.027273236,-0.010754143,-0.009399851,1.7447842
model.9.effective_weight,6905,"(4096,)","319,1092,1549,2203,3038,3184",0.036341786,0.015516781,0.043295,0.04974019,0.02813089,0.012568262,-2.01312
model.9.effective_weight,6906,"(4096,)","63,1161,2307,2778,3875,3983",0.011186597,0.013247185,-0.042301632,0.008533689,-0.03309874,-0.03451481,1.7918278
model.9.effective_weight,6907,"(4096,)","946,1374,2486,2567,2909,3386",0.042428743,-0.0027725908,0.023118215,0.02170274,0.0320987,0.044751015,-1.907134
model.9.effective_weight,6908,"(4096,)","972,1757,2306,2575,2861,3084",0.00651709,0.004140833,0.011650026,0.017930562,0.01136018,0.0011632505,-1.86431
model.9.effective_weight,6909,"(4096,)","2160,2441,2787,3418,3797,4025",-0.039086547,0.0032063352,0.0037375388,-0.015167246,-0.004276662,-0.009189547,1.6306341
model.9.effective_weight,6910,"(4096,)","701,890,1495,1505,1520,1533",-0.016289262,-0.0069540227,0.017647041,-0.037132557,-0.0037264049,-0.07488527,1.5161191
model.9.effective_weight,6911,"(4096,)","282,1035,1450,1711,2459,3239",0.043631043,0.02944116,0.08575334,0.07395876,0.0288961,0.017153475,-1.6791009
model.9.effective_weight,6912,"(4096,)","797,1117,1838,2817,3104,3256",-0.048302177,0.013284276,-0.008209369,-0.054320794,-0.01735215,-0.029459668,1.5791422
model.9.effective_weight,6913,"(4096,)","21,186,271,388,2939,3373",-0.0170334,-0.04378395,0.014349752,0.007531653,-0.008839334,-0.002834757,1.6410174
model.9.effective_weight,6914,"(4096,)","1554,2010,2018,2209,2285,2972",-0.018460369,-0.0396101,-0.03716442,-0.038315374,-0.049842477,-0.016905332,1.8378621
model.9.effective_weight,6915,"(4096,)","821,1863,2014,2085,2867,3755",-0.00853627,0.062738076,0.03547222,0.027389973,0.06750088,0.018753234,-1.5138073
model.9.effective_weight,6916,"(4096,)","1248,2078,2364,2808,3559,3637",0.057073087,0.012213797,0.039217312,-0.007481668,0.009405521,-0.0010560455,-1.4713022
model.9.effective_weight,6917,"(4096,)","54,484,510,893,1541,1635",0.015960854,-0.020312652,-0.013151672,-0.04594703,-0.042537566,0.012172656,1.8094556
model.9.effective_weight,6918,"(4096,)","190,786,898,1034,1739,2079",-0.006912873,-0.08376755,-0.022119949,0.016492404,-0.016780404,0.025338365,1.6299853
model.9.effective_weight,6919,"(4096,)","1137,1336,1764,1814,2699,2903",0.031694796,0.021459965,0.056424975,0.03450146,0.026417444,0.04721654,-1.9991791
model.9.effective_weight,6920,"(4096,)","153,382,560,1682,2791,3196",0.037332993,0.04896488,0.04536232,0.06279426,0.010639959,0.042590503,-2.029919
model.9.effective_weight,6921,"(4096,)","178,248,1171,1175,3347,3882",-0.026521403,-0.023887929,-0.01874948,-0.048588622,0.012602936,-0.014086458,1.7677355
model.9.effective_weight,6922,"(4096,)","73,1108,2114,2596,2902,3133",-0.004182619,0.019265164,-0.012123218,-0.0018140094,0.008535963,-0.021608794,1.7212344
model.9.effective_weight,6923,"(4096,)","107,2067,2206,2638,3141,3987",-0.019242631,-0.013682973,0.0047178017,-0.07212401,-0.012254264,-0.031507365,1.6947844
model.9.effective_weight,6924,"(4096,)","51,1895,2416,2669,2884,3379",0.0055159535,0.018718405,0.052527037,0.027735518,0.06486557,0.07685831,-1.8590485
model.9.effective_weight,6925,"(4096,)","253,1193,1728,2242,3286,3529",0.036458544,0.05539138,0.048132185,0.06303478,0.039721105,0.019053185,-2.0129364
model.9.effective_weight,6926,"(4096,)","305,344,622,2077,2340,2759",-0.025270099,-0.04656212,-0.014991487,-0.03311303,-0.0011223735,-0.013427004,1.7247747
model.9.effective_weight,6927,"(4096,)","192,392,808,954,1149,1414",-0.020167908,-0.020857763,-0.034564547,-0.033583272,0.010941663,-0.040724035,1.7679266
model.9.effective_weight,6928,"(4096,)","233,501,784,997,1849,3394",-0.014950587,-0.0404822,-0.06294889,0.018459555,0.017523758,-0.004720436,1.6955191
model.9.effective_weight,6929,"(4096,)","667,959,1393,3085,3107,3948",0.11770122,0.020698205,0.037746917,0.09587765,0.06453126,0.07994067,-1.4297571
model.9.effective_weight,6930,"(4096,)","1347,1510,1941,2465,2959,3130",-0.032802556,-0.010297947,-0.010947327,0.014085825,-0.0016054738,-0.020177485,1.5800098
model.9.effective_weight,6931,"(4096,)","697,764,884,1350,1707,2870",-0.022943849,-0.04873183,-0.009757142,0.0050172103,0.018733786,-0.0035925806,1.6301183
model.9.effective_weight,6932,"(4096,)","1136,1475,2330,3182,3920,4069",-0.028591545,-0.008145549,-0.00096383406,-0.031423297,-0.0051853545,-0.037549525,1.7677789
model.9.effective_weight,6933,"(4096,)","202,510,862,1728,2853,3932",-0.040107116,0.012202114,-0.003274316,-0.053327993,-0.013086843,-0.042496134,1.84205
model.9.effective_weight,6934,"(4096,)","558,818,1040,1929,3257,3470",0.019386435,0.05085924,0.02971748,0.013223917,0.056273382,0.01256332,-1.7828206
model.9.effective_weight,6935,"(4096,)","896,1292,1342,1801,2818,3127",-0.0026349877,0.07156476,0.009481229,0.020473061,0.041680083,0.07471229,-1.9721577
model.9.effective_weight,6936,"(4096,)","631,1473,1813,3224,3330,3898",0.07356201,0.055026215,0.03008124,0.01315681,0.027991923,-0.0072494145,-1.8408567
model.9.effective_weight,6937,"(4096,)","429,1164,1728,3234,3447,3894",0.053486332,0.013935783,0.031497035,0.030055836,0.039015923,0.054795105,-1.979864
model.9.effective_weight,6938,"(4096,)","787,1532,2466,2767,2823,4015",0.00036579024,-0.00050126004,0.030232083,0.030842705,0.018851245,0.05061753,-1.9052572
model.9.effective_weight,6939,"(4096,)","282,289,1739,2021,3329,3490",0.052840073,0.04024602,0.036416393,0.04588879,0.07447211,0.019259924,-2.0133502
model.9.effective_weight,6940,"(4096,)","1442,1936,2444,2609,2669,3904",0.01297724,0.03230055,0.033718858,0.02928439,0.04261603,0.0864503,-1.9198896
model.9.effective_weight,6941,"(4096,)","2325,2442,2523,3407,3438,3474",0.0562264,0.0036068158,0.019951176,0.041711558,0.021835053,0.011035379,-1.827358
model.9.effective_weight,6942,"(4096,)","2441,2522,2688,2758,3471,3777",0.01306933,0.064334646,0.048696026,0.012567202,0.054317717,0.0047828285,-1.8854821
model.9.effective_weight,6943,"(4096,)","716,879,1903,2624,3054,4059",0.034960143,0.016384205,0.0752559,0.044841785,0.024400061,0.030125575,-1.9216893
model.9.effective_weight,6944,"(4096,)","715,2131,2727,3100,3530,3621",0.028569005,0.055279016,0.0635862,0.090343714,0.04373739,0.051025536,-2.0132568
model.9.effective_weight,6945,"(4096,)","10,50,77,1271,3087,3716",0.0682256,0.046653554,0.0002575664,0.05403926,0.0100469515,0.0268818,-1.6797788
model.9.effective_weight,6946,"(4096,)","220,435,519,2801,3905,4010",0.036172215,0.010928893,0.019826034,0.10015631,0.00323244,0.04288827,-1.6797357
model.9.effective_weight,6947,"(4096,)","91,438,699,1582,2440,3505",0.013452343,-0.050720032,-0.017642066,0.020796014,-0.03681921,0.0078503825,1.687043
model.9.effective_weight,6948,"(4096,)","78,1122,1281,1787,2172,2967",0.01243823,0.061459675,0.008966529,0.059038214,0.035950772,0.0043219966,-1.9167162
